sales_id,date_sk,store_sk,product_sk,customer_sk,promotion_sk,quantity,unit_price,gross_amount,discount_amount,net_amount,payment_method
704,9,3,10,10,,1,458.83,458.83,0.0,458.83,Card
710,9,3,10,26,,1,444.88,444.88,0.0,444.88,Card
711,9,3,10,13,,1,440.39,440.39,0.0,440.39,Card
712,9,3,6,12,,1,174.16,174.16,0.0,174.16,Card
714,9,4,7,35,,1,24.24,24.24,0.0,24.24,Card
715,9,1,7,19,,1,25.16,25.16,0.0,25.16,Card
717,9,4,8,39,,1,7.45,7.45,0.0,7.45,Card
718,9,3,10,14,,1,437.88,437.88,0.0,437.88,Card
720,9,4,8,7,,1,7.44,7.44,0.0,7.44,Card
721,9,2,10,10,,1,454.72,454.72,0.0,454.72,Card
723,10,4,10,11,,1,439.39,439.39,0.0,439.39,Card
725,10,4,3,8,,2,2.96,5.92,0.0,5.92,Card
726,10,4,9,26,,1,8.84,8.84,0.0,8.84,Card
728,10,2,3,13,,4,2.94,11.76,0.0,11.76,Card
729,10,5,7,6,,2,25.47,50.94,0.0,50.94,Card
730,10,4,8,12,,3,7.54,22.62,0.0,22.62,Card
732,10,2,2,9,,2,3.16,6.32,0.0,6.32,Card
733,10,3,1,40,,3,2.53,7.59,0.0,7.59,Card
734,10,5,9,16,,2,9.14,18.28,0.0,18.28,Card
736,10,5,8,16,,3,7.5,22.5,0.0,22.5,Card
738,10,1,6,29,,1,181.43,181.43,0.0,181.43,Card
739,10,2,7,35,,3,24.95,74.85,0.0,74.85,Card
740,10,3,1,2,,3,2.53,7.59,0.0,7.59,Card
744,10,3,7,11,,2,24.6,49.2,0.0,49.2,Card
745,10,4,3,16,,3,2.97,8.91,0.0,8.91,Card
746,10,1,1,3,,3,2.5,7.5,0.0,7.5,Card
747,10,3,10,6,,1,444.05,444.05,0.0,444.05,Card
748,10,1,10,40,,1,449.22,449.22,0.0,449.22,Card
750,10,5,4,11,,1,5.33,5.33,0.0,5.33,Card
751,10,1,3,37,,3,3.0,9.0,0.0,9.0,Card
753,10,2,7,3,,1,25.14,25.14,0.0,25.14,Card
755,10,5,1,3,,2,2.52,5.04,0.0,5.04,Card
759,10,2,1,16,,1,2.55,2.55,0.0,2.55,Card
760,10,1,10,17,,1,447.63,447.63,0.0,447.63,Card
763,10,2,8,32,,2,7.48,14.96,0.0,14.96,Card
765,10,3,9,30,,1,9.08,9.08,0.0,9.08,Card
766,10,4,4,21,,2,5.28,10.56,0.0,10.56,Card
767,10,3,9,2,,1,8.78,8.78,0.0,8.78,Card
769,10,2,10,31,,1,454.64,454.64,0.0,454.64,Card
770,10,1,7,36,,1,24.85,24.85,0.0,24.85,Card
772,10,4,9,22,,1,9.22,9.22,0.0,9.22,Card
773,10,3,5,11,,1,302.52,302.52,0.0,302.52,Card
775,10,3,1,2,,3,2.5,7.5,0.0,7.5,Card
778,10,4,10,32,,1,452.73,452.73,0.0,452.73,Card
781,10,1,10,34,,1,450.66,450.66,0.0,450.66,Card
782,10,5,3,7,,1,3.05,3.05,0.0,3.05,Card
787,10,5,8,4,,3,7.28,21.84,0.0,21.84,Card
788,10,2,5,40,,1,290.33,290.33,0.0,290.33,Card
790,10,4,8,3,,2,7.32,14.64,0.0,14.64,Card
791,10,3,9,18,,1,9.16,9.16,0.0,9.16,Card
792,10,3,1,4,,4,2.5,10.0,0.0,10.0,Card
793,10,3,3,18,,3,3.05,9.15,0.0,9.15,Card
794,10,1,8,29,,3,7.28,21.84,0.0,21.84,Card
795,10,4,7,19,,1,24.49,24.49,0.0,24.49,Card
796,10,1,6,34,,1,171.48,171.48,0.0,171.48,Card
800,10,1,7,16,,1,24.16,24.16,0.0,24.16,Card
801,10,5,8,21,,1,7.66,7.66,0.0,7.66,Card
802,10,4,4,8,,2,5.6,11.2,0.0,11.2,Card
803,10,1,3,25,,3,2.95,8.850000000000001,0.0,8.85,Card
804,10,4,10,12,,1,453.68,453.68,0.0,453.68,Card
805,10,5,8,38,,2,7.73,15.46,0.0,15.46,Card
806,10,4,1,39,,6,2.53,15.18,0.0,15.18,Card
810,10,3,10,39,,1,440.78,440.78,0.0,440.78,Card
812,10,2,6,27,,1,177.14,177.14,0.0,177.14,Card
814,10,5,4,36,,1,5.5,5.5,0.0,5.5,Card
816,10,2,10,35,,1,447.16,447.16,0.0,447.16,Card
817,10,1,2,18,,3,3.13,9.39,0.0,9.39,Card
818,10,5,9,20,,1,9.14,9.14,0.0,9.14,Card
820,10,1,1,23,,2,2.5,5.0,0.0,5.0,Card
822,10,4,9,32,,6,9.0,54.0,0.0,54.0,Card
824,10,3,6,12,,1,173.97,173.97,0.0,173.97,Card
825,10,1,5,21,,1,297.06,297.06,0.0,297.06,Card
829,10,4,3,2,,5,3.05,15.25,0.0,15.25,Card
830,10,3,10,26,,1,445.65,445.65,0.0,445.65,Card
832,10,1,10,28,,1,462.05,462.05,0.0,462.05,Card
833,10,1,2,1,,1,3.07,3.07,0.0,3.07,Card
835,10,5,10,17,,1,440.09,440.09,0.0,440.09,Card
836,10,5,3,6,,3,2.96,8.879999999999999,0.0,8.88,Card
838,10,4,5,8,,1,299.36,299.36,0.0,299.36,Card
839,10,1,8,2,,1,7.35,7.35,0.0,7.35,Card
840,10,1,4,13,,2,5.68,11.36,0.0,11.36,Card
841,10,1,9,14,,1,9.04,9.04,0.0,9.04,Card
842,10,5,8,20,,1,7.52,7.52,0.0,7.52,Card
844,10,2,9,24,,2,9.02,18.04,0.0,18.04,Card
845,10,5,8,35,,2,7.58,15.16,0.0,15.16,Card
849,11,4,5,2,,1,296.21,296.21,0.0,296.21,Card
852,11,5,1,31,,4,2.45,9.8,0.0,9.8,Card
853,11,1,3,35,,2,2.9,5.8,0.0,5.8,Card
854,11,4,9,14,,1,8.76,8.76,0.0,8.76,Card
855,11,2,9,1,,2,9.27,18.54,0.0,18.54,Card
857,11,5,3,40,,2,2.96,5.92,0.0,5.92,Card
858,11,3,9,7,,5,8.93,44.65,0.0,44.65,Card
859,11,5,7,2,,2,24.89,49.78,0.0,49.78,Card
860,11,4,9,13,,1,9.09,9.09,0.0,9.09,Card
861,11,2,2,19,,5,3.15,15.75,0.0,15.75,Card
862,11,4,6,6,,1,180.21,180.21,0.0,180.21,Card
864,11,4,3,15,,1,2.95,2.95,0.0,2.95,Card
865,11,4,8,22,,2,7.33,14.66,0.0,14.66,Card
867,11,2,10,33,,1,460.45,460.45,0.0,460.45,Card
869,11,5,2,34,,1,3.17,3.17,0.0,3.17,Card
870,11,3,9,17,,2,8.93,17.86,0.0,17.86,Card
871,11,5,2,31,,1,3.18,3.18,0.0,3.18,Card
872,11,4,7,25,,6,25.71,154.26,0.0,154.26,Card
875,11,5,4,20,,2,5.45,10.9,0.0,10.9,Card
876,11,5,5,4,,1,291.23,291.23,0.0,291.23,Card
877,11,1,8,6,,2,7.53,15.06,0.0,15.06,Card
878,11,1,10,26,,1,455.58,455.58,0.0,455.58,Card
879,11,4,4,13,,1,5.44,5.44,0.0,5.44,Card
880,11,5,4,34,,2,5.41,10.82,0.0,10.82,Card
883,11,2,7,31,,1,24.6,24.6,0.0,24.6,Card
885,11,3,9,22,,3,9.05,27.15,0.0,27.15,Card
888,11,2,2,28,,1,3.13,3.13,0.0,3.13,Card
889,11,5,4,2,,2,5.53,11.06,0.0,11.06,Card
892,11,3,8,33,,7,7.48,52.36,0.0,52.36,Card
893,11,2,8,38,,3,7.26,21.78,0.0,21.78,Card
894,11,3,3,20,,2,2.92,5.84,0.0,5.84,Card
897,11,1,6,10,,1,183.28,183.28,0.0,183.28,Card
899,11,1,5,15,,1,294.54,294.54,0.0,294.54,Card
901,11,1,10,27,,1,460.6,460.6,0.0,460.6,Card
903,11,4,5,36,,1,303.53,303.53,0.0,303.53,Card
909,11,2,4,16,,1,5.44,5.44,0.0,5.44,Card
910,11,3,10,23,,1,449.83,449.83,0.0,449.83,Card
911,11,4,1,14,,1,2.42,2.42,0.0,2.42,Card
912,11,1,8,17,,1,7.49,7.49,0.0,7.49,Card
913,11,4,6,2,,1,183.25,183.25,0.0,183.25,Card
916,11,2,8,39,,1,7.23,7.23,0.0,7.23,Card
919,11,5,10,15,,1,452.89,452.89,0.0,452.89,Card
922,11,2,6,6,,1,174.76,174.76,0.0,174.76,Card
923,11,2,10,9,,1,455.03,455.03,0.0,455.03,Card
924,11,4,1,35,,3,2.55,7.649999999999999,0.0,7.65,Card
929,11,2,2,26,,3,3.16,9.48,0.0,9.48,Card
930,11,1,10,2,,1,441.84,441.84,0.0,441.84,Card
931,11,1,3,8,,3,3.0,9.0,0.0,9.0,Card
933,11,2,10,38,,1,443.82,443.82,0.0,443.82,Card
935,11,1,8,11,,1,7.56,7.56,0.0,7.56,Card
936,11,4,4,22,,2,5.49,10.98,0.0,10.98,Card
937,11,2,8,33,,1,7.19,7.19,0.0,7.19,Card
938,11,3,8,14,,4,7.57,30.28,0.0,30.28,Card
939,11,3,10,30,,1,456.69,456.69,0.0,456.69,Card
941,11,3,4,17,,1,5.31,5.31,0.0,5.31,Card
942,11,5,4,31,,1,5.45,5.45,0.0,5.45,Card
943,11,2,6,5,,1,179.75,179.75,0.0,179.75,Card
944,11,5,9,33,,1,8.89,8.89,0.0,8.89,Card
945,11,1,7,30,,6,25.08,150.48,0.0,150.48,Card
947,11,4,10,3,,1,447.46,447.46,0.0,447.46,Card
949,11,3,5,38,,1,293.4,293.4,0.0,293.4,Card
952,11,5,2,21,,1,3.17,3.17,0.0,3.17,Card
953,11,1,7,20,,2,24.12,48.24,0.0,48.24,Card
954,11,5,9,27,,1,9.01,9.01,0.0,9.01,Card
955,11,5,2,36,,1,3.25,3.25,0.0,3.25,Card
956,11,4,6,36,,1,182.72,182.72,0.0,182.72,Card
958,11,2,8,13,,1,7.5,7.5,0.0,7.5,Card
959,11,3,5,13,,1,294.13,294.13,0.0,294.13,Card
962,11,4,9,16,,2,9.0,18.0,0.0,18.0,Card
964,11,1,8,26,,2,7.32,14.64,0.0,14.64,Card
969,12,1,2,3,,1,3.18,3.18,0.0,3.18,Card
970,12,1,1,16,,5,2.41,12.05,0.0,12.05,Card
971,12,1,8,33,,2,7.47,14.94,0.0,14.94,Card
973,12,3,10,7,,1,446.89,446.89,0.0,446.89,Card
974,12,4,10,7,,1,440.98,440.98,0.0,440.98,Card
976,12,2,8,8,,2,7.59,15.18,0.0,15.18,Card
977,12,2,10,12,,1,456.18,456.18,0.0,456.18,Card
978,12,2,7,16,,3,25.34,76.02,0.0,76.02,Card
979,12,5,6,21,,1,177.95,177.95,0.0,177.95,Card
982,12,5,8,27,,4,7.8,31.2,0.0,31.2,Card
984,12,1,9,4,,5,9.04,45.2,0.0,45.2,Card
985,12,1,9,8,,2,9.11,18.22,0.0,18.22,Card
987,12,5,5,25,,1,293.63,293.63,0.0,293.63,Card
989,12,3,1,29,,3,2.5,7.5,0.0,7.5,Card
991,12,2,10,5,,1,446.15,446.15,0.0,446.15,Card
992,12,5,2,27,,1,3.2,3.2,0.0,3.2,Card
993,12,1,6,37,,1,180.8,180.8,0.0,180.8,Card
998,12,1,10,13,,1,451.97,451.97,0.0,451.97,Card
999,12,3,2,36,,2,3.24,6.48,0.0,6.48,Card
1002,12,5,9,27,,3,9.08,27.24,0.0,27.24,Card
1003,12,3,1,9,,1,2.43,2.43,0.0,2.43,Card
1006,12,3,10,22,,1,441.18,441.18,0.0,441.18,Card
1007,12,1,10,16,,1,450.58,450.58,0.0,450.58,Card
1008,12,3,8,14,,1,7.64,7.64,0.0,7.64,Card
1009,12,3,6,2,,1,180.91,180.91,0.0,180.91,Card
1010,12,1,2,12,,1,3.14,3.14,0.0,3.14,Card
1012,12,5,8,17,,4,7.37,29.48,0.0,29.48,Card
1014,12,5,10,6,,1,443.87,443.87,0.0,443.87,Card
1017,12,1,3,33,,1,2.95,2.95,0.0,2.95,Card
1018,12,4,3,18,,1,2.97,2.97,0.0,2.97,Card
1020,12,5,1,32,,6,2.5,15.0,0.0,15.0,Card
1021,12,4,2,32,,1,3.32,3.32,0.0,3.32,Card
1022,12,1,6,35,,1,180.3,180.3,0.0,180.3,Card
1023,12,3,2,13,,3,3.25,9.75,0.0,9.75,Card
1024,12,3,2,13,,3,3.23,9.69,0.0,9.69,Card
1025,12,4,5,28,,1,291.44,291.44,0.0,291.44,Card
1028,12,5,10,16,,1,432.28,432.28,0.0,432.28,Card
1031,12,1,10,28,,1,458.37,458.37,0.0,458.37,Card
1032,12,3,6,7,,1,178.92,178.92,0.0,178.92,Card
1033,12,1,8,23,,2,7.56,15.12,0.0,15.12,Card
1035,12,5,4,15,,1,5.78,5.78,0.0,5.78,Card
1037,13,2,8,38,,4,7.37,29.48,0.0,29.48,Card
1038,13,5,2,29,,3,3.17,9.51,0.0,9.51,Card
1039,13,5,2,7,,2,3.25,6.5,0.0,6.5,Card
1041,13,5,6,8,,1,180.62,180.62,0.0,180.62,Card
1042,13,4,8,2,,1,7.64,7.64,0.0,7.64,Card
1043,13,1,9,25,,2,9.01,18.02,0.0,18.02,Card
1049,13,1,6,26,,1,177.45,177.45,0.0,177.45,Card
1050,13,3,6,12,,1,185.47,185.47,0.0,185.47,Card
1052,13,4,3,21,,1,3.06,3.06,0.0,3.06,Card
1053,13,1,10,20,,1,433.44,433.44,0.0,433.44,Card
1054,13,2,1,23,,2,2.58,5.16,0.0,5.16,Card
1060,13,1,3,16,,5,2.98,14.9,0.0,14.9,Card
1062,13,5,4,9,,3,5.52,16.56,0.0,16.56,Card
1063,13,2,5,5,,1,297.61,297.61,0.0,297.61,Card
1065,13,3,3,10,,1,3.03,3.03,0.0,3.03,Card
1066,13,1,6,17,,1,185.49,185.49,0.0,185.49,Card
1070,13,1,8,18,,1,7.54,7.54,0.0,7.54,Card
1071,13,5,4,24,,2,5.64,11.28,0.0,11.28,Card
1073,13,4,9,34,,1,8.94,8.94,0.0,8.94,Card
1074,13,2,10,15,,1,455.77,455.77,0.0,455.77,Card
1076,13,4,1,35,,2,2.47,4.94,0.0,4.94,Card
1081,13,4,9,19,,1,9.05,9.05,0.0,9.05,Card
1082,13,1,1,19,,3,2.44,7.32,0.0,7.32,Card
1084,13,2,3,39,,2,3.02,6.04,0.0,6.04,Card
1085,13,1,3,38,,9,2.96,26.64,0.0,26.64,Card
1086,13,5,1,19,,4,2.44,9.76,0.0,9.76,Card
1087,13,5,10,4,,1,448.8,448.8,0.0,448.8,Card
1088,13,1,8,27,,1,7.6,7.6,0.0,7.6,Card
1090,13,3,10,10,,1,444.78,444.78,0.0,444.78,Card
1091,13,4,10,19,,1,451.28,451.28,0.0,451.28,Card
1092,14,1,5,16,,1,288.28,288.28,0.0,288.28,Card
1093,14,5,9,28,,3,8.95,26.85,0.0,26.85,Card
1094,14,2,8,30,,1,7.31,7.31,0.0,7.31,Card
1096,14,3,9,9,,1,9.02,9.02,0.0,9.02,Card
1097,14,3,3,5,,4,2.99,11.96,0.0,11.96,Card
1098,14,1,4,35,,1,5.31,5.31,0.0,5.31,Card
1099,14,4,4,16,,2,5.57,11.14,0.0,11.14,Card
1101,14,5,3,11,,1,2.99,2.99,0.0,2.99,Card
1106,14,5,3,39,,3,3.09,9.27,0.0,9.27,Card
1107,14,4,1,40,,4,2.48,9.92,0.0,9.92,Card
1108,14,4,9,37,,1,8.55,8.55,0.0,8.55,Card
1109,14,2,3,40,,4,2.93,11.72,0.0,11.72,Card
1111,14,2,8,6,,1,7.61,7.61,0.0,7.61,Card
1113,14,2,1,21,,4,2.48,9.92,0.0,9.92,Card
1114,14,1,7,21,,3,24.41,73.23,0.0,73.23,Card
1115,14,1,8,28,,1,7.65,7.65,0.0,7.65,Card
1117,14,4,2,15,,2,3.06,6.12,0.0,6.12,Card
1118,14,5,8,9,,5,7.62,38.1,0.0,38.1,Card
1120,14,5,3,18,,2,2.93,5.86,0.0,5.86,Card
1122,14,1,9,15,,2,8.56,17.12,0.0,17.12,Card
1124,14,2,10,25,,1,465.27,465.27,0.0,465.27,Card
1125,14,3,3,10,,4,3.06,12.24,0.0,12.24,Card
1126,14,2,9,25,,3,8.99,26.97,0.0,26.97,Card
1127,14,1,7,35,,4,24.85,99.4,0.0,99.4,Card
1129,14,4,5,14,,1,298.11,298.11,0.0,298.11,Card
1131,14,3,8,10,,1,7.56,7.56,0.0,7.56,Card
1132,14,3,10,10,,1,439.78,439.78,0.0,439.78,Card
1136,14,3,1,8,,4,2.47,9.88,0.0,9.88,Card
1138,14,5,9,19,,4,9.4,37.6,0.0,37.6,Card
1139,14,5,9,33,,4,8.83,35.32,0.0,35.32,Card
1140,14,2,3,20,,3,3.1,9.3,0.0,9.3,Card
1141,14,5,4,35,,2,5.6,11.2,0.0,11.2,Card
1142,14,3,7,19,,1,26.75,26.75,0.0,26.75,Card
1143,15,1,5,39,,1,304.66,304.66,0.0,304.66,Card
1146,15,2,10,26,,1,443.8,443.8,0.0,443.8,Card
1147,15,5,8,8,,1,7.47,7.47,0.0,7.47,Card
1148,15,2,10,17,,1,447.74,447.74,0.0,447.74,Card
1149,15,2,9,20,,1,8.8,8.8,0.0,8.8,Card
1151,15,2,2,7,,2,3.27,6.54,0.0,6.54,Card
1153,15,2,5,32,,1,292.91,292.91,0.0,292.91,Card
1154,15,3,5,27,,1,289.4,289.4,0.0,289.4,Card
1157,15,3,7,32,,1,24.96,24.96,0.0,24.96,Card
1158,15,1,10,14,,1,456.42,456.42,0.0,456.42,Card
1163,15,1,4,16,,1,5.48,5.48,0.0,5.48,Card
1165,15,4,1,9,,1,2.49,2.49,0.0,2.49,Card
1167,15,3,7,14,,5,24.84,124.2,0.0,124.2,Card
1169,15,3,8,16,,2,7.66,15.32,0.0,15.32,Card
1172,15,4,5,35,,1,307.58,307.58,0.0,307.58,Card
1173,15,5,10,22,,1,433.63,433.63,0.0,433.63,Card
1174,15,2,8,37,,1,7.56,7.56,0.0,7.56,Card
1175,15,2,4,15,,2,5.7,11.4,0.0,11.4,Card
1176,15,3,7,4,,2,25.33,50.66,0.0,50.66,Card
1177,15,1,8,22,,2,7.61,15.22,0.0,15.22,Card
1179,15,5,8,28,,2,7.76,15.52,0.0,15.52,Card
1181,15,1,2,33,,1,3.23,3.23,0.0,3.23,Card
1182,15,3,8,19,,2,7.69,15.38,0.0,15.38,Card
1183,15,1,7,38,,1,25.17,25.17,0.0,25.17,Card
1184,15,2,9,16,,4,8.71,34.84,0.0,34.84,Card
1187,15,1,4,32,,1,5.54,5.54,0.0,5.54,Card
1188,15,2,3,9,,2,3.02,6.04,0.0,6.04,Card
1189,15,3,5,7,,1,300.15,300.15,0.0,300.15,Card
1192,15,5,10,23,,1,441.28,441.28,0.0,441.28,Card
1194,15,5,10,5,,1,439.15,439.15,0.0,439.15,Card
1195,15,4,10,29,,1,443.45,443.45,0.0,443.45,Card
1199,15,2,3,5,,1,3.02,3.02,0.0,3.02,Card
1200,15,1,1,2,,3,2.44,7.32,0.0,7.32,Card
1202,15,1,10,29,,1,450.25,450.25,0.0,450.25,Card
1203,15,3,2,1,,1,3.16,3.16,0.0,3.16,Card
1205,15,5,1,1,,1,2.52,2.52,0.0,2.52,Card
1206,15,3,3,13,,5,2.93,14.65,0.0,14.65,Card
1207,15,4,7,3,,3,25.01,75.03,0.0,75.03,Card
1208,15,2,9,22,,4,9.18,36.72,0.0,36.72,Card
1209,15,3,4,24,,1,5.55,5.55,0.0,5.55,Card
1211,15,2,2,20,,3,3.32,9.96,0.0,9.96,Card
1212,16,4,7,18,,1,24.97,24.97,0.0,24.97,Card
1214,16,3,9,38,,1,8.8,8.8,0.0,8.8,Card
1215,16,5,7,3,,1,25.35,25.35,0.0,25.35,Card
1216,16,5,2,14,,2,3.23,6.46,0.0,6.46,Card
1217,16,5,10,4,,1,452.19,452.19,0.0,452.19,Card
1219,16,4,8,4,,2,7.93,15.86,0.0,15.86,Card
1221,16,3,10,36,,1,441.68,441.68,0.0,441.68,Card
1222,16,2,7,22,,1,24.37,24.37,0.0,24.37,Card
1225,16,3,3,14,,2,2.99,5.98,0.0,5.98,Card
1227,16,3,8,29,,3,7.63,22.89,0.0,22.89,Card
1229,16,1,10,22,,1,452.94,452.94,0.0,452.94,Card
1230,16,3,7,21,,1,25.41,25.41,0.0,25.41,Card
1232,16,2,1,13,,4,2.59,10.36,0.0,10.36,Card
1233,16,1,2,9,,2,3.17,6.34,0.0,6.34,Card
1234,16,5,8,31,,2,7.23,14.46,0.0,14.46,Card
1235,16,3,7,4,,1,24.42,24.42,0.0,24.42,Card
1236,16,1,4,22,,1,5.6,5.6,0.0,5.6,Card
1237,16,4,3,38,,1,2.98,2.98,0.0,2.98,Card
1238,16,5,10,13,,1,450.01,450.01,0.0,450.01,Card
1239,16,5,1,7,,3,2.46,7.38,0.0,7.38,Card
1240,16,4,3,11,,3,3.0,9.0,0.0,9.0,Card
1241,16,2,9,23,,1,9.22,9.22,0.0,9.22,Card
1242,16,4,9,8,,1,9.36,9.36,0.0,9.36,Card
1246,16,4,8,13,,1,7.34,7.34,0.0,7.34,Card
1247,16,4,2,40,,2,3.21,6.42,0.0,6.42,Card
1248,16,1,7,2,,1,24.81,24.81,0.0,24.81,Card
1251,16,2,7,13,,3,25.48,76.44,0.0,76.44,Card
1253,16,5,3,11,,2,2.92,5.84,0.0,5.84,Card
1254,16,4,6,18,,1,180.33,180.33,0.0,180.33,Card
1255,16,5,2,22,,2,3.13,6.26,0.0,6.26,Card
1256,16,2,3,33,,1,3.07,3.07,0.0,3.07,Card
1257,16,5,9,15,,2,9.22,18.44,0.0,18.44,Card
1258,16,2,10,40,,1,457.73,457.73,0.0,457.73,Card
1259,16,2,10,2,,1,454.81,454.81,0.0,454.81,Card
1261,16,3,2,21,,1,3.19,3.19,0.0,3.19,Card
1262,16,5,7,40,,2,24.61,49.22,0.0,49.22,Card
1266,16,1,10,21,,1,456.25,456.25,0.0,456.25,Card
1268,16,1,1,40,,1,2.39,2.39,0.0,2.39,Card
1269,16,3,10,10,,1,448.6,448.6,0.0,448.6,Card
1270,16,1,8,2,,1,7.44,7.44,0.0,7.44,Card
1271,16,5,5,35,,1,313.58,313.58,0.0,313.58,Card
1272,16,1,2,10,,6,3.24,19.44,0.0,19.44,Card
1274,16,3,7,19,,1,24.51,24.51,0.0,24.51,Card
1275,16,2,10,30,,1,442.88,442.88,0.0,442.88,Card
1276,16,5,1,14,,3,2.62,7.86,0.0,7.86,Card
1278,16,3,5,33,,1,300.76,300.76,0.0,300.76,Card
1279,16,4,9,11,,6,9.1,54.6,0.0,54.6,Card
1281,16,4,8,14,,1,7.72,7.72,0.0,7.72,Card
1282,16,5,10,24,,1,449.91,449.91,0.0,449.91,Card
1284,16,2,9,37,,3,8.96,26.880000000000003,0.0,26.88,Card
1285,16,1,10,14,,1,447.24,447.24,0.0,447.24,Card
1286,16,3,9,3,,1,9.09,9.09,0.0,9.09,Card
1288,16,5,10,35,,1,451.99,451.99,0.0,451.99,Card
1289,16,1,4,19,,2,5.48,10.96,0.0,10.96,Card
1291,16,4,2,36,,1,3.22,3.22,0.0,3.22,Card
1292,16,1,7,38,,3,25.72,77.16,0.0,77.16,Card
1293,16,1,3,4,,2,2.93,5.86,0.0,5.86,Card
1294,16,2,7,36,,1,24.56,24.56,0.0,24.56,Card
1295,16,2,10,7,,1,440.41,440.41,0.0,440.41,Card
1296,16,4,8,29,,2,7.84,15.68,0.0,15.68,Card
1298,17,1,8,22,,1,7.75,7.75,0.0,7.75,Card
1300,17,4,5,17,,1,296.95,296.95,0.0,296.95,Card
1301,17,3,1,28,,2,2.54,5.08,0.0,5.08,Card
1303,17,2,8,37,,1,7.51,7.51,0.0,7.51,Card
1304,17,2,3,23,,1,2.88,2.88,0.0,2.88,Card
1308,17,4,2,20,,1,3.24,3.24,0.0,3.24,Card
1309,17,3,6,34,,1,181.67,181.67,0.0,181.67,Card
1310,17,5,10,40,,1,446.82,446.82,0.0,446.82,Card
1313,17,1,3,32,,1,2.91,2.91,0.0,2.91,Card
1316,17,2,8,6,,1,7.58,7.58,0.0,7.58,Card
1318,17,1,6,20,,1,172.26,172.26,0.0,172.26,Card
1319,17,2,10,31,,1,440.59,440.59,0.0,440.59,Card
1322,17,1,10,37,,1,450.43,450.43,0.0,450.43,Card
1323,17,4,2,14,,4,3.24,12.96,0.0,12.96,Card
1325,17,2,2,8,,2,3.23,6.46,0.0,6.46,Card
1326,17,1,7,27,,5,24.17,120.85,0.0,120.85,Card
1329,17,1,10,20,,1,446.11,446.11,0.0,446.11,Card
1332,17,3,10,6,,1,453.96,453.96,0.0,453.96,Card
1335,17,4,4,9,,3,5.37,16.11,0.0,16.11,Card
1336,17,2,7,23,,2,24.53,49.06,0.0,49.06,Card
1337,17,1,8,34,,1,7.35,7.35,0.0,7.35,Card
1339,17,3,1,13,,1,2.42,2.42,0.0,2.42,Card
1340,17,4,2,4,,3,3.17,9.51,0.0,9.51,Card
1343,17,5,10,15,,1,441.65,441.65,0.0,441.65,Card
1344,17,4,5,16,,1,278.61,278.61,0.0,278.61,Card
1345,17,1,10,29,,1,444.35,444.35,0.0,444.35,Card
1346,17,3,1,15,,2,2.61,5.22,0.0,5.22,Card
1348,17,3,5,10,,1,292.4,292.4,0.0,292.4,Card
1349,17,4,2,36,,1,3.11,3.11,0.0,3.11,Card
1350,17,1,1,8,,1,2.47,2.47,0.0,2.47,Card
1353,17,5,8,23,,7,7.33,51.31,0.0,51.31,Card
1354,17,5,10,8,,1,458.23,458.23,0.0,458.23,Card
1355,17,5,6,1,,1,179.33,179.33,0.0,179.33,Card
1359,17,3,10,2,,1,439.57,439.57,0.0,439.57,Card
1360,17,2,10,9,,1,456.6,456.6,0.0,456.6,Card
1361,17,3,3,17,,5,2.85,14.25,0.0,14.25,Card
1364,17,5,10,8,,1,447.25,447.25,0.0,447.25,Card
1365,17,4,8,23,,1,7.66,7.66,0.0,7.66,Card
1369,17,2,5,18,,1,299.6,299.6,0.0,299.6,Card
1370,17,2,8,33,,1,7.46,7.46,0.0,7.46,Card
1371,17,1,9,39,,1,8.88,8.88,0.0,8.88,Card
1373,17,4,9,14,,2,9.02,18.04,0.0,18.04,Card
1375,17,2,1,31,,3,2.48,7.439999999999999,0.0,7.44,Card
1376,17,2,9,38,,5,9.22,46.1,0.0,46.1,Card
1377,17,1,4,36,,2,5.49,10.98,0.0,10.98,Card
1380,17,4,1,10,,1,2.54,2.54,0.0,2.54,Card
1381,17,1,10,34,,1,459.81,459.81,0.0,459.81,Card
1383,17,4,8,28,,1,7.71,7.71,0.0,7.71,Card
1384,17,3,8,30,,1,7.18,7.18,0.0,7.18,Card
1385,17,3,10,4,,1,446.71,446.71,0.0,446.71,Card
1386,17,1,8,29,,2,7.53,15.06,0.0,15.06,Card
1388,17,1,1,22,,6,2.45,14.7,0.0,14.7,Card
1393,17,2,10,12,,1,435.74,435.74,0.0,435.74,Card
1394,17,4,9,16,,1,9.18,9.18,0.0,9.18,Card
1395,17,2,8,40,,2,7.5,15.0,0.0,15.0,Card
1396,17,1,6,16,,1,176.34,176.34,0.0,176.34,Card
1397,17,1,8,9,,2,7.66,15.32,0.0,15.32,Card
1398,17,4,7,6,,1,25.08,25.08,0.0,25.08,Card
1399,17,2,10,12,,1,455.24,455.24,0.0,455.24,Card
1402,17,1,4,21,,2,5.57,11.14,0.0,11.14,Card
1403,17,4,6,23,,1,184.44,184.44,0.0,184.44,Card
1406,17,5,10,16,,1,447.88,447.88,0.0,447.88,Card
1407,17,2,10,38,,1,443.77,443.77,0.0,443.77,Card
1409,17,1,5,8,,1,314.45,314.45,0.0,314.45,Card
1410,17,2,2,38,,2,3.11,6.22,0.0,6.22,Card
1411,17,5,5,9,,1,301.56,301.56,0.0,301.56,Card
